"AccountID","ServiceType","ServiceName","DataAllowance_MB","VoiceAllowance_Minutes","SMSAllowance_N_Messages","DataUsage_PCT","DataUsage_PCT_PM","DataUsage_PCT_PPM","VoiceUsage_PCT","VoiceUsage_PCT_PM","VoiceUsage_PCT_PPM","SMSUsage_PCT","SMSUsage_PCT_PM","SMSUsage_PCT_PPM","Revenue_Month","Revenue_Month_PM","Revenue_Month_PPM","Revenue_Month_PPPM","ServiceFailureRate_PCT","ServiceFailureRate_PCT_PM","ServiceFailureRate_PCT_PPM","CustomerLifetimeValue_USD","CustomerLifetimeValue_USD_PM","CustomerLifetimeValue_USD_PPM","Device_Lifetime","Device_Lifetime_PM","Device_Lifetime_PPM","ContractActivityLABEL","ContractActivity","ChurnMonth"
"2000002","Premium Service Plan","Data Premium","10240","150","300","63.74","70.29","82.72","81.53","67.12","59.79","56.03","40.81","48.68","70","70","70","70","1.33","1.12","1.2","896","2150","953","15","15","15","Retended","0",
"2001918","Standard Service Plan","Voice Standard","1024","500","300","88.52",,,"77.88",,,"44.17",,,"50",,,,"0.69",,,"225",,,"12",,,"Retended","0",
"2001712","Standard Service Plan","Voice Standard","1024","500","300","32.45","59.66",,"49.25","28.96",,"91.69","80.05",,"50","50",,,"1.34","1.7",,"1803","84",,"8","14",,"Retended","0",
"2000997","Standard Service Plan","Voice Standard","1024","500","300","105.57","61.82",,"7.74","68.35",,"62.37","84.17",,"50","70","50",,"1.19","1.16",,"220","976",,"12","9",,"Churned","1","11"
"2000590","Standard Service Plan","Data Standard","3072","300","300","75.18","78.76","83.33","67.07","77.82","69.01","46.52","71.17","69.32","55","55","55","55","1.16","0.44","0","1773","954","816","11","11","14","Retended","0",
"2000798","Standard Service Plan","Data Standard","3072","300","300","105.45","87.43","87.23","84.85","69.52","92.01","55.5","57.95","80.54","55","55","55","55","1.14","0.62","0.57","1917","1391","1937","8","12","12","Retended","0",
"2000855","Standard Service Plan","Data Standard","3072","300","300","98.12",,,"83.53",,,"86.79",,,"50","55",,,"0.19",,,"728",,,"12",,,"Churned","1","10"
"2000393","Standard Service Plan","Data Standard","3072","300","300","80.06","51.14","64.75","45.72","48.73","39.86","11.13","69.95","66.13","55","55","55","55","1","1.42","1.05","94","827","1639","9","13","9","Retended","0",
"2001184","Standard Service Plan","Voice Standard","1024","500","300","61.82","80.28","92.5","86.88","79.8","63.52","56.78","86.55","23.56","50","50","50","50","1.46","1.22","1.49","575","1793","719","14","10","15","Retended","0",
"2001373","Standard Service Plan","Voice Standard","1024","500","300","33.53","41.14","76.5","65.45","81.75","58.63","51.99","81.11","73.13","50","50","50","50","1.53","0.21","2.03","877","1535","791","16","7","13","Retended","0",
"2000857","Standard Service Plan","Data Standard","3072","300","300","110.83",,,"77.67",,,"99.82",,,"50","85",,,"2.36",,,"23",,,"14",,,"Churned","1","10"
"2000591","Standard Service Plan","Data Standard","3072","300","300","76.54","74.31","93.16","62.14","39.03","81.36","47.87","44.25","79.52","55","55","55","55","0.21","1.4","0","1087","1578","1080","11","8","11","Retended","0",
"2000799","Standard Service Plan","Data Standard","3072","300","300","28.94","71.34","56.13","59.72","72.58","78.73","62","77.24","76.26","55","55","55","55","1.25","0.79","1.62","1256","1804","2066","14","12","8","Retended","0",
"2000003","Premium Service Plan","Data Premium","10240","150","300","51.74","55.08","75.75","57.85","97.06","35.37","59.92","73.06","33.56","70","70","70","70","1.55","1.01","0.23","763","879","1385","11","18","8","Retended","0",
"2000394","Standard Service Plan","Data Standard","3072","300","300","62.35","79.94","90.83","91.53","78.24","31.93","72.92","87.8","55.49","55","55","55","55","0","0.69","0","2081","331","663","15","14","18","Retended","0",
"2000859","Standard Service Plan","Voice Standard","1024","500","300","67.7",,,"92.32",,,"6",,,"50","50",,,"1.32",,,"668",,,"18",,,"Churned","1","10"
"2001185","Standard Service Plan","Voice Standard","1024","500","300","92.14","84.17","88.6","50.45","67.55","82.42","105.22","27.02","84.95","50","60","50","50","0.91","0.58","1.18","250","473","93","10","10","10","Retended","0",
"2001374","Standard Service Plan","Voice Standard","1024","500","300","54.46","54.29","58.84","46.68","68.11","52.65","78.94","70.49","53.77","50","50","50","50","1.88","1.77","1.25","1576","762","1492","9","15","12","Retended","0",
"2000801","Standard Service Plan","Data Standard","3072","300","300","56.39","72.31","89.62","87.13","29.93","80.07","95.36","71.4","71.69","55","55","55","55","1.71","1.45","0.18","1191","631","1053","17","13","10","Retended","0",
"2000592","Standard Service Plan","Data Standard","3072","300","300","71.87","38.03","89.81","48.16","53.52","63.31","37.15","37.09","61.1","55","55","55","55","0.89","1.06","0.09","915","907","937","14","11","14","Retended","0",
"2001846","Standard Service Plan","Data Standard","3072","300","300","70.23",,,"66.58",,,"90.44",,,"55",,,,"1.32",,,"969",,,"12",,,"Retended","0",
"2000004","Premium Service Plan","Data Premium","10240","150","300","23.16","35.12","23.05","64.46","80.87","94.09","10.11","68.32","60.89","70","70","70","70","0.95","1.19","0.6","1154","1142","2150","9","13","12","Retended","0",
"2000875","Standard Service Plan","Voice Standard","1024","500","300","82.07",,,"157.32",,,"8.17",,,"50","70",,,"0",,,"281",,,"11",,,"Churned","1","10"
"2001713","Standard Service Plan","Voice Standard","1024","500","300","42.18","34.15",,"57.13","73.34",,"54.25","83.18",,"50","50",,,"0.91","1.05",,"1081","2206",,"16","14",,"Retended","0",
"2001186","Standard Service Plan","Voice Standard","1024","500","300","84.78","92.97","62.64","54.04","57.75","73.64","76.27","47.22","70.88","50","50","50","50","0.06","1.72","0","1669","1021","770","15","13","1","Retended","0",
"2000593","Standard Service Plan","Data Standard","3072","300","300","73.68","84.57","83.31","39.89","92.11","89.33","47.72","73.11","88.45","55","55","55","55","0.82","1.29","0.09","1416","887","1141","14","12","7","Retended","0",
"2000802","Standard Service Plan","Data Standard","3072","300","300","89","84.24","62.95","78.31","72.81","81.96","68.16","57.96","75.17","55","55","55","55","0.64","0.48","0.91","1728","1358","205","14","11","14","Retended","0",
"2000877","Standard Service Plan","Voice Standard","1024","500","300","92.33",,,"189.32",,,"68.35",,,"60","70",,,"0",,,"1701",,,"12",,,"Churned","1","10"
"2000396","Standard Service Plan","Data Standard","3072","300","300","63.22","77.41","57.95","59.15","76.58","49.97","76.26","84.21","61.15","55","55","55","55","0.64","0.62","0.97","1639","989","725","10","16","9","Retended","0",
"2000005","Premium Service Plan","Data Premium","10240","150","300","74.86","69.36","70.29","66.26","94.63","48.02","62.72","42.97","41.54","70","70","70","70","1.57","1.12","0.54","1903","316","879","14","14","10","Retended","0",
"2001376","Standard Service Plan","Voice Standard","1024","500","300","86.1","90.91","77.46","39.28","72.07","93.68","67.6","77.15","46.55","50","50","50","50","1.38","0.39","0.09","774","1884","586","7","9","12","Retended","0",
"2001187","Standard Service Plan","Voice Standard","1024","500","300","86.35","57.18","91.3","63.62","91.83","56.64","82.93","40.28","40.23","50","50","50","50","1.08","0.93","1.03","1193","1655","335","12","12","12","Retended","0",
"2000883","Standard Service Plan","Voice Standard","1024","500","300","99.2",,,"32.56",,,"72.32",,,"50","50",,,"1.18",,,"389",,,"11",,,"Churned","1","10"
"2000595","Standard Service Plan","Data Standard","3072","300","300","74.64","82.53","78.47","68.6","41.83","70.49","87.32","66.39","61.63","55","55","55","55","0.23","1.21","1.85","508","489","1198","10","15","15","Retended","0",
"2001847","Standard Service Plan","Data Standard","3072","300","300","61.94",,,"78.09",,,"91.8",,,"115",,,,"1.21",,,"1600",,,"5",,,"Retended","0",
"2000803","Standard Service Plan","Data Standard","3072","300","300","77.74","96.49","54.89","81.65","98.74","75.43","36.16","68.27","64.32","55","55","55","55","1.18","1.02","1.68","1202","2989","1334","15","10","12","Retended","0",
"2000006","Premium Service Plan","Data Premium","10240","150","300","88.4","66.69","75.18","88.09","63.44","68.39","111.25","86.58","40.74","70","80","70","70","3","0.83","0","1745","2167","1142","11","11","15","Retended","0",
"2001377","Standard Service Plan","Voice Standard","1024","500","300","72.11","49.88","70.21","48.29","61.72","48.02","59.19","90.55","71.82","50","50","50","50","0.88","1.24","1.88","485","1145","1781","13","17","11","Retended","0",
"2001188","Standard Service Plan","Voice Standard","1024","500","300","29.04","77.99","81.99","52.43","55.82","55.36","66.83","45.02","45.53","50","50","50","50","1.4","0.5","0","1339","463","1050","9","13","11","Retended","0",
"2000596","Standard Service Plan","Data Standard","3072","300","300","87.52","75.79","94.42","70.72","69.73","78.85","86.43","80.27","76.89","55","55","55","55","1.35","0","0.8","990","714","665","11","10","11","Retended","0",
"2000896","Standard Service Plan","Voice Standard","1024","500","300","175.32",,,"56.32",,,"8.54",,,"50","70",,,"1.75",,,"1619",,,"12",,,"Churned","1","10"
"2000804","Standard Service Plan","Data Standard","3072","300","300","33.11","80.6","37.76","37.34","95.05","65.67","82.46","62.18","86.16","55","55","55","55","0.32","0.5","1.21","1528","1300","67","10","12","6","Retended","0",
"2000398","Standard Service Plan","Data Standard","3072","300","300","73.32","94.41","77.85","92.64","68.91","57.84","64.98","74.51","56.39","55","55","55","55","1.02","1.9","0","1734","947","186","18","12","12","Retended","0",
"2000007","Premium Service Plan","Data Premium","10240","150","300","93.38","86.18","69.42","58.42","61.76","95.66","54.64","52.6","40.06","70","70","70","70","1.76","0.36","1.31","1512","849","316","19","10","7","Retended","0",
"2001378","Standard Service Plan","Voice Standard","1024","500","300","69.1","54.21","55.69","60.77","30.63","33.13","63.62","74.69","75.95","50","50","50","50","0","0.76","1.47","1433","1271","1698","3","16","8","Retended","0",
"2000902","Standard Service Plan","Voice Standard","1024","500","300","83.53",,,"92.1",,,"82",,,"50","50",,,"0",,,"244",,,"3",,,"Churned","1","10"
"2000970","Standard Service Plan","Voice Standard","1024","500","300","59.6","89.42","69.35","87.08","61.85","49.05","74.9","88.69","72.25","50","50","50","50","1.7","2.02","0.54","1364","1037","940","10","9","11","Retended","0",
"2001189","Standard Service Plan","Voice Standard","1024","500","300","73.07","77.95","112.27","45.27","38.61","57.07","81.27","72.81","89.77","50","50","50","70","0.17","1.06","0.12","1027","159","1297","14","15","12","Retended","0",
"2000597","Standard Service Plan","Data Standard","3072","300","300","95.69","49.46","76.96","68.63","67.28","64.84","92.09","51.24","70.51","55","55","55","55","1.8","1.39","0.26","2090","2003","1082","16","10","15","Retended","0",
"2001879","Standard Service Plan","Data Standard","3072","300","300","31.22",,,"88.12",,,"89.03",,,"55",,,,"1.65",,,"819",,,"15",,,"Retended","0",
"2000399","Standard Service Plan","Data Standard","3072","300","300","63.02","69.07","72.05","80.5","102.53","38.96","60.27","66.13","39.99","55","55","70","55","1.42","1.23","1.79","954","942","1757","9","17","18","Retended","0",
"2000903","Standard Service Plan","Voice Standard","1024","500","300","88.22",,,"66.94",,,"54.99",,,"50","50",,,"1.79",,,"652",,,"17",,,"Churned","1","10"
"2001379","Standard Service Plan","Voice Standard","1024","500","300","78.15","77.83","68.29","12.85","40.94","60.77","60.27","81.63","39.04","50","50","50","50","1.33","1.05","1.46","380","316","349","9","10","10","Retended","0",
"2000008","Premium Service Plan","Data Premium","10240","150","300","64.83","71.77","41.19","75.56","81.49","69.2","37.04","51.9","62.26","70","70","70","70","0.47","2.04","0.14","737","870","2167","14","15","14","Retended","0",
"2001191","Standard Service Plan","Voice Standard","1024","500","300","76.61","81.48","89.39","56.11","75.05","85.38","64.07","54.41","50.93","50","50","50","50","0.45","0.73","1.71","729","314","1455","11","12","12","Retended","0",
"2000598","Standard Service Plan","Data Standard","3072","300","300","72.57","87.81","80.44","82.31","94.61","81.11","92.46","50.28","62.29","55","55","55","55","0.37","1.87","1.67","990","779","1252","15","14","12","Retended","0",
"2000925","Standard Service Plan","Voice Standard","1024","500","300","156.18",,,"64.8",,,"62.56",,,"50","70",,,"3",,,"582",,,"6",,,"Churned","1","10"
"2000806","Standard Service Plan","Data Standard","3072","300","300","72.19","67.35","75.89","79.94","42.71","78.08","78.09","63.92","36.39","55","55","55","55","1.37","0.23","0.38","1016","707","848","16","10","12","Retended","0",
"2000400","Standard Service Plan","Data Standard","3072","300","300","76.06","60.87","79.72","39.06","69.82","34.24","50.59","87.1","45.68","55","55","55","55","1.67","0.84","0.78","1078","1446","182","11","11","10","Retended","0",
"2001714","Standard Service Plan","Voice Standard","1024","500","300","56.86","83.06",,"76.79","61.3",,"76.37","71.07",,"50","50",,,"1.51","0.86",,"636","1327",,"11","5",,"Retended","0",
"2000972","Standard Service Plan","Voice Standard","1024","500","300","76.47","62.79","68.03","27.22","59.85","37.69","74.58","66.31","60.49","50","50","50","50","1.13","1.16","0.97","1419","1056","685","16","7","17","Retended","0",
"2000009","Premium Service Plan","Data Premium","10240","150","300","48.52","83","59.58","54.72","64.92","95.94","50.19","93.66","57.93","70","70","70","70","1.39","2.09","0","1584","1583","849","12","8","13","Retended","0",
"2000991","Standard Service Plan","Voice Standard","1024","500","300","188.73",,,"84",,,"98.62",,,"50","70",,,"0",,,"1221",,,"15",,,"Churned","1","10"
"2001192","Standard Service Plan","Voice Standard","1024","500","300","27.86","58.37","84.67","53.27","71.6","70.97","42.66","69.51","59.1","60","50","50","50","1.52","0.6","0.98","1220","922","996","17","7","10","Retended","0",
"2000599","Standard Service Plan","Data Standard","3072","300","300","91.48","56.05","87.13","55.65","9.73","81.61","80.41","96.93","81.82","55","55","55","55","1.1","0.49","1.46","788","1035","1197","12","10","11","Retended","0",
"2001057","Standard Service Plan","Voice Standard","1024","500","300","75.07",,,"74.46",,,"84.04",,,"50","50",,,"1.85",,,"1259",,,"18",,,"Churned","1","10"
"2000401","Standard Service Plan","Data Standard","3072","300","300","40.85","77.64","78.41","68.56","56.9","53.69","66.54","68.93","80.54","70","55","55","55","0.85","0.77","1.21","1133","1333","1022","11","13","12","Retended","0",
"2000809","Standard Service Plan","Data Standard","3072","300","300","80.31","88.75","88.17","97.4","39.4","68.35","57.61","56.43","104.81","55","55","55","65","1.23","1.02","1.27","22","1021","754","9","11","8","Retended","0",
"2001381","Standard Service Plan","Voice Standard","1024","500","300","79.55","34.68","72.73","45.16","75","21.57","64.98","84.2","62.93","50","50","50","50","1.01","1.42","0","888","1144","377","15","15","12","Retended","0",
"2000973","Standard Service Plan","Voice Standard","1024","500","300","77.01","98.52","76.23","58.18","53.26","55.3","84.69","55.99","69.39","50","50","50","50","1.5","1.44","0.57","1605","1076","958","12","15","15","Retended","0",
"2001018","Standard Service Plan","Voice Standard","1024","500","300","113.44","73.37",,"42.11","71.55",,"31.6","85.21",,"50","70","50",,"0.44","1.74",,"988","1937",,"12","10",,"Churned","1","11"
"2000011","Premium Service Plan","Data Premium","10240","150","300","77.3","82.59","87.86","69.97","93.87","63.85","72.14","81.47","51.71","70","70","70","70","0.93","0.51","0.54","369","1294","1583","11","7","9","Retended","0",
"2001193","Standard Service Plan","Voice Standard","1024","500","300","78.21","82.3","77.2","67.89","66.78","64.52","56.47","80.89","29.76","50","50","50","50","0.99","1.54","0","1180","633","687","13","13","14","Retended","0",
"2000600","Standard Service Plan","Data Standard","3072","300","300","78.39","72.52","80.32","84.28","62.78","86.24","66.24","85.12","65.82","55","55","55","55","0.89","1.62","2.54","1145","1399","1226","12","12","16","Retended","0",
"2001088","Standard Service Plan","Voice Standard","1024","500","300","3.32",,,"98.55",,,"89.67",,,"50","50",,,"0.2",,,"230",,,"18",,,"Churned","1","10"
"2000402","Standard Service Plan","Data Standard","3072","300","300","20.49","77.86","78.76","95.89","79.62","42.95","60.28","82.28","64.28","55","55","55","55","1.05","0.76","1.9","1599","90","693","10","14","9","Retended","0",
"2001880","Standard Service Plan","Data Standard","3072","300","300","95.86",,,"78.98",,,"41.13",,,"55",,,,"0.94",,,"1296",,,"9",,,"Retended","0",
"2001034","Standard Service Plan","Voice Standard","1024","500","300","125.07","79.68",,"56.5","64.7",,"5.38","71.47",,"50","70","50",,"1.81","0.82",,"608","1204",,"12","15",,"Churned","1","11"
"2001194","Standard Service Plan","Voice Standard","1024","500","300","90.17","82.49","96.04","40.64","42.44","56.54","86.52","59.53","79.72","50","50","50","50","1.42","1.01","2.25","126","1191","1030","14","16","13","Retended","0",
"2000013","Premium Service Plan","Data Premium","10240","150","300","65.07","45.71","41.64","60.21","62.75","86","8.61","44.18","25.39","70","70","70","70","0.61","1.22","0.91","1466","525","1294","10","6","7","Retended","0",
